node_index,node_id,node_type,node_name,node_source
51128,72479,biological_process,response to mitotic cell cycle spindle assembly checkpoint signaling,GO
119053,10313,molecular_function,phytochrome binding,GO
115861,102188,molecular_function,"4alpha-methyl-5alpha-cholesta-7,24-dien-3beta-ol-4alpha-methyl oxidase activity",GO
7242,57508,gene/protein,INTS2,NCBI
22096,84627,gene/protein,ZNF469,NCBI
53045,61365,biological_process,positive regulation of triglyceride lipase activity,GO
91001,31250,effect/phenotype,Lip fissure,HPO
35762,5046,disease,immune system disease,MONDO
101865,1901777,biological_process,mitomycin C biosynthetic process,GO
10254,57624,gene/protein,NYAP2,NCBI
34474,254173,gene/protein,TTLL10,NCBI
121375,1990518,molecular_function,single-stranded 3'-5' DNA helicase activity,GO
105483,1905947,biological_process,positive regulation of response to calcium ion,GO
120906,4321,molecular_function,fatty-acyl-CoA synthase activity,GO
51051,31916,biological_process,regulation of synaptic metaplasticity,GO
45402,9070,biological_process,serine family amino acid biosynthetic process,GO
109093,1902029,biological_process,positive regulation of histone H3-K18 acetylation,GO
118251,47261,molecular_function,steroid N-acetylglucosaminyltransferase activity,GO
124175,23028,molecular_function,"MHC class I protein binding, via lateral surface",GO
651,5566,gene/protein,PRKACA,NCBI
49838,71636,biological_process,positive regulation of transforming growth factor beta production,GO
106241,44382,biological_process,CLRC complex localization to heterochromatin,GO
96133,3157,disease,Gorham disease,MONDO
29269,9086,disease,deafness-small bowel diverticulosis-neuropathy syndrome,MONDO
68580,7413,anatomy,nucleus of pontine reticular formation,UBERON
51876,1902954,biological_process,regulation of early endosome to recycling endosome transport,GO
41228,1901382,biological_process,regulation of chorionic trophoblast cell proliferation,GO
57486,401546,gene/protein,C9orf152,NCBI
38097,6997,disease,tibial neuropathy,MONDO
49186,2767,biological_process,immune response-inhibiting cell surface receptor signaling pathway,GO
15530,DB04652,drug,Corticosterone,DrugBank
11129,3792,gene/protein,KEL,NCBI
47571,9265,biological_process,2'-deoxyribonucleotide biosynthetic process,GO
117625,103040,molecular_function,aldose sugar dehydrogenase activity,GO
117812,102864,molecular_function,1-18:3-2-18:2-phosphatidylcholine desaturase activity,GO
44078,19580,biological_process,galactarate metabolic process,GO
94280,5532,effect/phenotype,Macrocytic dyserythropoietic anemia,HPO
30218,8849,disease,atrophoderma vermiculata,MONDO
10752,4058,gene/protein,LTK,NCBI
93448,100534,effect/phenotype,Episcleritis,HPO
123148,50267,molecular_function,rubber cis-polyprenylcistransferase activity,GO
87832,9450,effect/phenotype,Broad proximal phalanx of the 3rd finger,HPO
108055,30841,biological_process,positive regulation of intermediate filament polymerization,GO
85745,4001,effect/phenotype,Medially deficient radial epiphyses,HPO
30947,10608,disease,Hhhh syndrome,MONDO
30960,9513,disease,laryngo-onycho-cutaneous syndrome,MONDO
84558,242,effect/phenotype,Parietal bossing,HPO
77402,284034,gene/protein,LINC00670,NCBI
74471,2000985,anatomy,ventral rhombencephalic commissure medulla oblongata,UBERON
58059,129293,gene/protein,TRABD2A,NCBI
71029,13158,anatomy,foregut-midgut junction gland,UBERON
53313,48135,biological_process,female germ-line cyst formation,GO
122040,16518,molecular_function,interleukin-14 receptor activity,GO
125224,30992,cellular_component,intraciliary transport particle B,GO
22977,2017,effect/phenotype,Nausea and vomiting,HPO
75451,2005412,anatomy,transverse canal,UBERON
60803,8123,gene/protein,PWAR5,NCBI
41620,70494,biological_process,regulation of thrombin-activated receptor signaling pathway,GO
18621,DB04140,drug,1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide,DrugBank
57165,196883,gene/protein,ADCY4,NCBI
14311,DB01147,drug,Cloxacillin,DrugBank
117089,2134,molecular_function,UTP binding,GO
67317,5399,anatomy,male reproductive gland,UBERON
19536,DB08683,drug,"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE",DrugBank
90461,30474,effect/phenotype,Undetectable dark-adapted electroretinogram,HPO
105921,90213,biological_process,regulation of radial pattern formation,GO
87561,8796,effect/phenotype,Externally rotated hips,HPO
8540,6367,gene/protein,CCL22,NCBI
72077,16403,anatomy,thoracic wall,UBERON
14061,DB00586,drug,Diclofenac,DrugBank
119,2113,gene/protein,ETS1,NCBI
96952,4826,disease,urethral calculus,MONDO
56135,30120,cellular_component,vesicle coat,GO
17613,DB06371,drug,Siplizumab,DrugBank
82840,100616356,gene/protein,MIR4774,NCBI
86883,7002,effect/phenotype,Motor axonal neuropathy,HPO
120313,55103,molecular_function,ligase regulator activity,GO
74179,2000392,anatomy,median tuberal portion,UBERON
4940,196441,gene/protein,ZFC3H1,NCBI
11466,9086,gene/protein,EIF1AY,NCBI
113290,32760,biological_process,positive regulation of tumor necrosis factor production,GO
73221,34942,anatomy,vibrissal follicle-sinus complex,UBERON
11987,200576,gene/protein,PIKFYVE,NCBI
9193,26234,gene/protein,FBXL5,NCBI
7473,53335,gene/protein,BCL11A,NCBI
125534,9842,cellular_component,cyanelle,GO
54664,19865,molecular_function,immunoglobulin binding,GO
37138,56815,disease,liver adenosquamous carcinoma,MONDO
15881,DB06401,drug,Bazedoxifene,DrugBank
82449,360184,gene/protein,CYCSP38,NCBI
28899,8114_1158,disease,obsessive-compulsive disorder,MONDO_grouped
111705,140429,biological_process,positive regulation of mitotic sister chromatid biorientation,GO
97719,11212,disease,"sensorineural hearing loss, retinal pigment epithelium lesions, discolored teeth",MONDO
85929,4619,effect/phenotype,Lumbar kyphoscoliosis,HPO
198,5276,gene/protein,SERPINI2,NCBI
125867,42025,cellular_component,host cell nucleus,GO
35590,4944,disease,neurosyphilis,MONDO
92360,33189,effect/phenotype,Radiculomegaly,HPO
32076,8608,disease,Down syndrome,MONDO
14009,4477,gene/protein,MSMB,NCBI
109466,51950,biological_process,positive regulation of gamma-aminobutyric acid uptake involved in transmission of nerve impulse,GO
18054,DB12200,drug,Tivantinib,DrugBank
115254,61503,molecular_function,tRNA threonylcarbamoyladenosine dehydratase,GO
6270,2921,gene/protein,CXCL3,NCBI
39293,2501,disease,brain glioblastoma,MONDO
40800,48871,biological_process,multicellular organismal homeostasis,GO
34190,282973,gene/protein,JAKMIP3,NCBI
86376,5723,effect/phenotype,Shoe-shaped sella turcica,HPO
49999,1903344,biological_process,regulation of protein polyglycylation,GO
105257,38195,biological_process,urokinase plasminogen activator signaling pathway,GO
128923,R-HSA-75094,pathway,Formation of the Editosome,REACTOME
65597,3299,anatomy,roof plate of midbrain,UBERON
74821,2001693,anatomy,protractor operculi,UBERON
84216,17217,disease,visceral calciphylaxis,MONDO
90009,25375,effect/phenotype,Orthotopic os odontoideum,HPO
83185,100130557,gene/protein,NFYC-AS1,NCBI
31201,10587,disease,"epidermodysplasia verruciformis, X-linked",MONDO
121092,1902417,molecular_function,(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity,GO
16431,DB15617,drug,Ferric derisomaltose,DrugBank
22339,12373,effect/phenotype,Abnormal eye physiology,HPO
102175,21821,biological_process,negative regulation of cell-glial cell adhesion involved in cerebral cortex lamination,GO
66634,4601,anatomy,rib 1,UBERON
74580,2001233,anatomy,hypobranchial 1 bone,UBERON
54158,1793,molecular_function,IgM receptor activity,GO
105378,2093,biological_process,auditory receptor cell morphogenesis,GO
2097,8115,gene/protein,TCL1A,NCBI
47700,48882,biological_process,lateral line development,GO
10942,55646,gene/protein,LYAR,NCBI
29223,7095,disease,ameloonychohypohidrotic syndrome,MONDO
16062,DB00725,drug,Homatropine methylbromide,DrugBank
40322,45704,biological_process,regulation of salivary gland boundary specification,GO
86514,6153,effect/phenotype,Disharmonious carpal bone,HPO
106497,10187,biological_process,negative regulation of seed germination,GO
68463,7228,anatomy,vestibular nucleus,UBERON
45380,1902416,biological_process,positive regulation of mRNA binding,GO
44696,44831,biological_process,modulation by virus of host cytokine production,GO
96114,3089,disease,extrahepatic bile duct mucoepidermoid carcinoma,MONDO
35837,2256,disease,cervix disease,MONDO
90215,30046,effect/phenotype,Hypoglycosylation of alpha-dystroglycan,HPO
89292,12370,effect/phenotype,Prominence of the zygomatic bone,HPO
51883,32354,biological_process,response to follicle-stimulating hormone,GO
89433,12601,effect/phenotype,Hypochloriduria,HPO
17719,DB12202,drug,Zalutumumab,DrugBank
125399,1990333,cellular_component,"mitotic checkpoint complex, CDC20-MAD2 subcomplex",GO
25811,25179,effect/phenotype,Ground-glass opacification on pulmonary HRCT,HPO
55401,8192,molecular_function,RNA guanylyltransferase activity,GO
64734,2301,anatomy,layer of neocortex,UBERON
64185,1743,anatomy,ligament of larynx,UBERON
50882,1900837,biological_process,regulation of fumigaclavine C biosynthetic process,GO
1618,3717,gene/protein,JAK2,NCBI
86387,5759,effect/phenotype,Small flat posterior fossa,HPO
93373,100429,effect/phenotype,Broad proximal phalanx of the 4th toe,HPO
2818,1390,gene/protein,CREM,NCBI
65431,3046,anatomy,ventral acoustic stria,UBERON
104799,1990384,biological_process,hyaloid vascular plexus regression,GO
60660,28611,gene/protein,TRBV5-4,NCBI
42556,1900612,biological_process,F-9775B metabolic process,GO
39319,16868,disease,partial deletion of chromosome 3,MONDO
82386,161342,gene/protein,LINC00519,NCBI
45025,10612,biological_process,regulation of cardiac muscle adaptation,GO
27647,7078_12911_12912_8749_11301_19992_16165_1220,disease,hypoparathyroidism,MONDO_grouped
54325,15129,molecular_function,lactate transmembrane transporter activity,GO
129037,R-HSA-8875555,pathway,MET activates RAP1 and RAC1,REACTOME
2724,29974,gene/protein,A1CF,NCBI
99149,22462,disease,anophthalmia esophageal atresia cryptorchidism,MONDO
43228,1903409,biological_process,reactive oxygen species biosynthetic process,GO
12804,118924,gene/protein,FRA10AC1,NCBI
79290,100271053,gene/protein,RPS12P5,NCBI
82009,100507420,gene/protein,LINC01605,NCBI
25120,10116,effect/phenotype,Enlarged epiphyses of the hallux,HPO
25622,1080,effect/phenotype,Biliary tract abnormality,HPO
91319,31716,effect/phenotype,Cyclic exotropia,HPO
11185,5137,gene/protein,PDE1C,NCBI
106035,19307,biological_process,mannose biosynthetic process,GO
67735,6026,anatomy,interdigital region between manual digits 1 and 2,UBERON
30987,8206,disease,benign paroxysmal tonic upgaze of childhood with ataxia,MONDO
17405,DB07754,drug,DCFBC,DrugBank
96881,4613,disease,acute intestinal ischemia,MONDO
82204,107133511,gene/protein,ENPP7P6,NCBI
2807,54971,gene/protein,BANP,NCBI
123259,19799,molecular_function,tubulin N-acetyltransferase activity,GO
61343,344148,gene/protein,NCKAP5,NCBI
15829,DB08868,drug,Fingolimod,DrugBank
72803,22327,anatomy,entorhinal cortex layer 3,UBERON
102313,18292,biological_process,molybdenum incorporation via L-cysteinyl molybdopterin,GO
29144,10831,disease,familial caudal dysgenesis,MONDO
65197,2795,anatomy,frontal pole,UBERON
29369,9272,disease,German syndrome,MONDO
105839,18272,biological_process,protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine,GO
35507,5336,disease,myopathy,MONDO
111518,60662,biological_process,salivary gland cavitation,GO
61263,653641,gene/protein,GOLGA6C,NCBI
15516,DB01559,drug,Clotiazepam,DrugBank
4402,10143,gene/protein,CLEC3A,NCBI
117641,16015,molecular_function,morphogen activity,GO
1540,2806,gene/protein,GOT2,NCBI
61207,109616979,gene/protein,SNORD38D,NCBI
80596,163742,gene/protein,SLC25A3P1,NCBI
2796,9507,gene/protein,ADAMTS4,NCBI
34790,406974,gene/protein,MIR197,NCBI
117998,5289,molecular_function,high-affinity arginine transmembrane transporter activity,GO
66628,4571,anatomy,systemic arterial system,UBERON
39222,6922,disease,Anaplasmataceae infectious disease,MONDO
21842,DB10949,drug,Koeleria macrantha pollen,DrugBank
55621,140513,cellular_component,nuclear protein-containing complex,GO
18948,DB03951,drug,N-acetyl-D-glucosamine-6-phosphate,DrugBank
77057,6007245,anatomy,insect cuticular specialization,UBERON
113578,35565,biological_process,regulation of pronephros size,GO
99171,22556,disease,oculo-cerebral dysplasia,MONDO
99604,25135,disease,"tuberculosis, avian",MONDO
103870,2000225,biological_process,negative regulation of testosterone biosynthetic process,GO
117375,30775,molecular_function,glucuronoxylan 4-O-methyltransferase activity,GO
122771,44023,molecular_function,histone kinase activity (H4-S1 specific),GO
26722,32137,effect/phenotype,Decreased circulating IgG3 level,HPO
52639,51012,biological_process,microtubule sliding,GO
75938,3000945,anatomy,inscriptional rib,UBERON
91113,31420,effect/phenotype,Small yellow foveal lesion with surrounding gray zone,HPO
45435,71423,biological_process,malate transmembrane transport,GO
100209,31018,biological_process,endocrine pancreas development,GO
73664,35916,anatomy,"lateral visual area, layer 5",UBERON
54994,70696,molecular_function,transmembrane receptor protein serine/threonine kinase binding,GO
95855,2212,disease,pneumonic tularemia,MONDO
66835,4813,anatomy,seminiferous tubule epithelium,UBERON
96936,4774,disease,gonococcal iridocyclitis,MONDO
106636,80040,biological_process,positive regulation of cellular response to phosphate starvation,GO
103034,15628,biological_process,protein secretion by the type II secretion system,GO
76459,4200113,anatomy,predorsal scute,UBERON
86262,5429,effect/phenotype,Recurrent systemic pyogenic infections,HPO
103111,140216,biological_process,negative regulation of D-aspartate import across plasma membrane,GO
65561,3249,anatomy,epithelium of otic placode,UBERON
787,4628,gene/protein,MYH10,NCBI
35091,51305,gene/protein,KCNK9,NCBI
51464,90283,biological_process,regulation of protein glycosylation in Golgi,GO
79376,100130887,gene/protein,ATE1-AS1,NCBI
10696,3110,gene/protein,MNX1,NCBI
20284,DB12615,drug,Plazomicin,DrugBank
63147,42,anatomy,serous membrane,UBERON
26078,30775,effect/phenotype,Modic type vertebral endplate changes,HPO
96291,3568,disease,disorder of optic chiasm,MONDO
94147,122,effect/phenotype,Unilateral renal agenesis,HPO
32132,8988_16603_15991,disease,citrullinemia,MONDO_grouped
116036,31217,molecular_function,"glucan 1,4-beta-glucosidase activity",GO
75433,2005371,anatomy,dorsal fin pterygiophore 8,UBERON
14370,DB04911,drug,Oritavancin,DrugBank
550,10957,gene/protein,PNRC1,NCBI
121027,102057,molecular_function,jasmonoyl-valine synthetase activity,GO
71366,13764,anatomy,common crus of semicircular duct,UBERON
101764,51866,biological_process,general adaptation syndrome,GO
58285,79017,gene/protein,GGCT,NCBI
16440,DB04709,drug,"(3AALPHA,4ALPHA,7ALPHA,7AALPHA)- 3A,4,7,7A-TETRAHYDRO-2-(4-NITRO-1-NAPHTHALENYL)-4,7-ETHANO-1H-ISOINDOLE-1,3(2H)-DIONE",DrugBank
12794,54905,gene/protein,CYP2W1,NCBI
81332,100271031,gene/protein,UBA52P5,NCBI
