node_index,node_id,node_type,node_name,node_source
101083,97328,biological_process,response to carboplatin,GO
75633,3000182,anatomy,foramen acusticum minus,UBERON
60472,374973,Protein,TEX38,NCBI
112565,72627,biological_process,interleukin-28A production,GO
106105,99139,biological_process,cheating during chimeric sorocarp development,GO
20351,DB00760,drug,Meropenem,DrugBank
113028,1903746,biological_process,positive regulation of pharyngeal pumping,GO
111756,2899,biological_process,negative regulation of central B cell deletion,GO
47979,1901278,biological_process,D-ribose 5-phosphate metabolic process,GO
70177,11118,anatomy,tarsometatarsal joint,UBERON
71177,13512,anatomy,row of feathers,UBERON
2132,27235,Protein,COQ2,NCBI
49467,1905208,biological_process,negative regulation of cardiocyte differentiation,GO
14029,DB00846,drug,Flurandrenolide,DrugBank
122618,52844,molecular_function,"inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity",GO
73426,35331,anatomy,base of prostate,UBERON
32939,18907,disease,craniopharyngioma,MONDO
88062,9940,Phenotype,Asymmetry of the mandible,HPO
4900,3929,Protein,LBP,NCBI
2687,26092,Protein,TOR1AIP1,NCBI
86102,5085,Phenotype,Limited knee flexion/extension,HPO
63990,1545,anatomy,anterior tibial vein,UBERON
79893,54099,Protein,FBXW11P1,NCBI
81744,379034,Protein,LINC01181,NCBI
58713,139804,Protein,RBMXL3,NCBI
71701,14842,anatomy,puboischiofemoralis muscle,UBERON
81125,101928190,Protein,LINC01487,NCBI
111091,1905125,biological_process,positive regulation of glucosylceramidase activity,GO
13126,152573,Protein,SHISA3,NCBI
85047,2054,Phenotype,Heavy supraorbital ridges,HPO
78736,339483,Protein,MTMR9LP,NCBI
14765,DB05239,drug,Cobimetinib,DrugBank
103723,32750,biological_process,positive regulation of interleukin-26 production,GO
99192,22609,disease,bronchial adenomas/carcinoids childhood,MONDO
98604,18813,disease,high grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement,MONDO
63921,1476,anatomy,deltoid,UBERON
85332,3070,Phenotype,Elbow ankylosis,HPO
22997,11442,Phenotype,Abnormal central motor function,HPO
51365,72063,biological_process,short descending thin limb development,GO
72387,18157,anatomy,lateral malleal ligament,UBERON
106317,21808,biological_process,cytosolic calcium signaling involved in initiation of cell movement in glial-mediated radial cell migration,GO
70517,11767,anatomy,right recurrent laryngeal nerve,UBERON
119209,102389,molecular_function,polyprenol reductase activity,GO
116764,70975,molecular_function,FHA domain binding,GO
49908,1754,biological_process,eye photoreceptor cell differentiation,GO
44928,6034,biological_process,cuticle chitin metabolic process,GO
85004,1922,Phenotype,Vacuolated lymphocytes,HPO
41068,6753,biological_process,nucleoside phosphate metabolic process,GO
67481,5629,anatomy,vascular plexus,UBERON
59456,101060233,Protein,OPN1MW3,NCBI
57952,282679,Protein,AQP11,NCBI
64219,1777,anatomy,substantia propria of cornea,UBERON
64979,2557,anatomy,linear nucleus,UBERON
46549,3354,biological_process,negative regulation of cilium movement,GO
2320,1763,Protein,DNA2,NCBI
55901,30027,cellular_component,lamellipodium,GO
114302,1990947,biological_process,exit from meiosis,GO
89325,12426,Phenotype,Optic disc drusen,HPO
45342,42339,biological_process,keratan sulfate metabolic process,GO
82893,100422944,Protein,MIR3186,NCBI
107476,1904515,biological_process,positive regulation of TORC2 signaling,GO
109116,72193,biological_process,ureter smooth muscle cell differentiation,GO
56330,99634,cellular_component,postsynaptic specialization membrane,GO
116888,4845,molecular_function,uracil phosphoribosyltransferase activity,GO
64710,2276,anatomy,lamina of spiral limbus,UBERON
1540,2806,Protein,GOT2,NCBI
105640,1901791,biological_process,"3-(2,3-dihydroxyphenyl)propanoate catabolic process",GO
56857,90416,Protein,CCDC32,NCBI
52860,44779,biological_process,meiotic spindle checkpoint signaling,GO
126812,31020,cellular_component,plastid mRNA editing complex,GO
66618,4548,anatomy,left eye,UBERON
99236,22739,disease,Christian demyer franken syndrome,MONDO
62615,R-HSA-2559586,pathway,DNA Damage/Telomere Stress Induced Senescence,REACTOME
19297,DB07895,drug,ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID,DrugBank
88581,11211,Phenotype,EEG with photoparoxysmal response grade I,HPO
112889,30221,biological_process,basophil differentiation,GO
123518,46537,molecular_function,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity",GO
52735,1975,biological_process,response to amphetamine,GO
53474,72146,biological_process,DCT cell fate commitment,GO
58943,127066,Protein,OR14C36,NCBI
19936,DB11421,drug,Imidacloprid,DrugBank
73796,36265,anatomy,conjunctival papilla,UBERON
29438,11969,disease,ALG8-CDG,MONDO
60795,101059953,Protein,NPIPA8,NCBI
45450,42869,biological_process,aldarate transmembrane transport,GO
119431,50588,molecular_function,"apo-beta-carotenoid-14',13'-dioxygenase activity",GO
73408,35267,anatomy,neck of gallbladder,UBERON
57215,222826,Protein,FAM217A,NCBI
104246,1921,biological_process,positive regulation of receptor recycling,GO
83592,203477,Protein,HMGA1P1,NCBI
6062,53916,Protein,RAB4B,NCBI
127949,R-HSA-212718,pathway,EGFR interacts with phospholipase C-gamma,REACTOME
122795,44318,molecular_function,L-aspartate:fumarate oxidoreductase activity,GO
45142,1905735,biological_process,regulation of L-proline import across plasma membrane,GO
56007,1902710,cellular_component,GABA receptor complex,GO
41422,2790,biological_process,peptide secretion,GO
34667,4588,Protein,MUC6,NCBI
80537,729909,Protein,RPL36AP26,NCBI
15627,DB09216,drug,Tolfenamic acid,DrugBank
17403,DB00089,drug,Capromab pendetide,DrugBank
787,4628,Protein,MYH10,NCBI
20747,DB13504,drug,Cefetamet,DrugBank
104807,1901277,biological_process,tartrate biosynthetic process,GO
119478,8068,molecular_function,extracellularly glutamate-gated chloride channel activity,GO
32339,17623,disease,PTEN hamartoma tumor syndrome,MONDO
111414,60933,biological_process,His-Purkinje system cell development,GO
33887,494324,Protein,MIR375,NCBI
61706,C000228,exposure,aristolochic acid I,CTD
12255,5069,Protein,PAPPA,NCBI
78991,284551,Protein,LINC01226,NCBI
32200,15099_17093,disease,unilateral polymicrogyria,MONDO_grouped
64781,2352,anatomy,atrioventricular node,UBERON
55827,71014,cellular_component,post-mRNA release spliceosomal complex,GO
128247,R-HSA-3371453,pathway,Regulation of HSF1-mediated heat shock response,REACTOME
550,10957,Protein,PNRC1,NCBI
59364,64806,Protein,IL25,NCBI
41092,45109,biological_process,intermediate filament organization,GO
53407,48255,biological_process,mRNA stabilization,GO
84641,503,Phenotype,Tortuosity of conjunctival vessels,HPO
59348,286207,Protein,CFAP157,NCBI
12846,84968,Protein,PNMA6A,NCBI
5748,151254,Protein,C2CD6,NCBI
112820,35871,biological_process,protein K11-linked deubiquitination,GO
42848,2001023,biological_process,regulation of response to drug,GO
103501,71648,biological_process,positive regulation of macrophage inflammatory protein-1 gamma production,GO
61721,C032707,exposure,chlorodibromomethane,CTD
104114,39579,biological_process,suppression by virus of host ISG15 activity,GO
103774,75210,biological_process,suppression by symbiont of host cAMP-mediated signal transduction,GO
120565,70119,molecular_function,ciliary neurotrophic factor binding,GO
46958,45217,biological_process,cell-cell junction maintenance,GO
63596,1146,anatomy,suprarenal vein,UBERON
93335,100380,Phenotype,Aplasia of the distal phalanx of the 5th toe,HPO
104076,71245,biological_process,cellular response to carbon monoxide,GO
6597,10765,Protein,KDM5B,NCBI
87210,7902,Phenotype,Vitreous hemorrhage,HPO
70539,11797,anatomy,secondary remex feather,UBERON
47267,70666,biological_process,regulation of mast cell proliferation,GO
88170,10152,Phenotype,Enlarged epiphysis of the 1st metatarsal,HPO
86192,5267,Phenotype,Premature delivery because of cervical insufficiency or membrane fragility,HPO
106652,42966,biological_process,biotin carboxyl carrier protein biosynthetic process,GO
122557,18762,molecular_function,aliphatic nitrilase activity,GO
70136,11002,anatomy,articular cartilage element,UBERON
125505,35059,cellular_component,RCAF complex,GO
78541,128580,Protein,RPS4XP3,NCBI
126672,46821,cellular_component,extrachromosomal DNA,GO
19529,DB07648,drug,"(2R)-3-{[(4Z)-5,6-DIPHENYL-6,7-DIHYDRO-4H-PYRROLO[2,3-D]PYRIMIDIN-4-YLIDENE]AMINO}PROPANE-1,2-DIOL",DrugBank
10776,64091,Protein,POPDC2,NCBI
36974,21530,disease,benign neoplasm of subglottis,MONDO
22349,553,Phenotype,Abnormal uvea morphology,HPO
93336,100381,Phenotype,Absent middle phalanx of the 3rd toe,HPO
16624,DB07863,drug,2-chloro-5-nitro-N-phenylbenzamide,DrugBank
3955,1544,Protein,CYP1A2,NCBI
17351,DB00072,drug,Trastuzumab,DrugBank
114537,6120,biological_process,"mitochondrial electron transport, NADH to ubiquinone",GO
126069,1903144,cellular_component,actomyosin contractile ring actin filament,GO
40054,32832,biological_process,"regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response",GO
36611,5094,disease,hemangiopericytoma,MONDO
63085,100526767,Protein,RNF103-CHMP3,NCBI
9830,80155,Protein,NAA15,NCBI
68620,7618,anatomy,synovial cavity of hip joint,UBERON
27093,12643,Phenotype,Foveal hypopigmentation,HPO
61184,106633801,Protein,SCARNA28,NCBI
76017,3010098,anatomy,M. plantaris profundus,UBERON
12229,2578,Protein,GAGE6,NCBI
29242,33562,disease,"neurodevelopmental disorder with dysmorphic facies, impaired speech, and hypotonia",MONDO
11402,10071,Protein,MUC12,NCBI
108767,1904706,biological_process,negative regulation of vascular associated smooth muscle cell proliferation,GO
90869,31083,Phenotype,Abnormal response to human chorionic gonadotrophin stimulation test,HPO
86792,6769,Phenotype,Myxoid subcutaneous tumors,HPO
856,78988,Protein,MRPL57,NCBI
35798,19464,disease,heavy chain disease,MONDO
20928,DB13273,drug,Sultopride,DrugBank
10658,319,Protein,APOF,NCBI
119260,18500,molecular_function,"trans-9R,10R-dihydrodiolphenanthrene dehydrogenase activity",GO
75560,2202279,anatomy,pectoral fin distal radial cartilage 2,UBERON
43867,34094,biological_process,regulation of maintenance of meiotic sister chromatid cohesion,GO
32237,18029,disease,congenital factor XIII deficiency,MONDO
67225,5304,anatomy,submucous nerve plexus,UBERON
72875,23859,anatomy,primary somatosensory cortex layer 6,UBERON
29507,9566,disease,marfanoid habitus-autosomal recessive intellectual disability syndrome,MONDO
109589,44534,biological_process,envenomation resulting in modulation of apoptotic process in other organism,GO
110,6839,Protein,SUV39H1,NCBI
91410,31866,Phenotype,Clasp-knife sign,HPO
113225,1904738,biological_process,vascular associated smooth muscle cell migration,GO
87199,7872,Phenotype,Choroidal hemangioma,HPO
42188,46627,biological_process,negative regulation of insulin receptor signaling pathway,GO
42117,36253,biological_process,response to amiloride,GO
121642,33898,molecular_function,Bacillus subtilis ribonuclease activity,GO
28533,11365,disease,"blepharophimosis - intellectual disability syndrome, SBBYS type",MONDO
50407,2069,biological_process,columnar/cuboidal epithelial cell maturation,GO
47309,43059,biological_process,regulation of forward locomotion,GO
16579,DB06785,drug,Ganirelix,DrugBank
61368,28652,Protein,TRAV30,NCBI
110894,2032,biological_process,desensitization of G protein-coupled receptor signaling pathway by arrestin,GO
11892,64419,Protein,MTMR14,NCBI
33308,18916_19938_15733_15731_15732,disease,anorectal malformation,MONDO_grouped
127537,D012839,exposure,Simazine,CTD
80871,100874354,Protein,ST6GAL2-IT1,NCBI
21820,DB10349,drug,Paspalum notatum pollen,DrugBank
89721,20175,Phenotype,Reduced cholinesterase level,HPO
115629,102881,molecular_function,(+)-beta-barbatene synthase activity,GO
2513,8468,Protein,FKBP6,NCBI
94734,16269,disease,high-grade neuroendocrine carcinoma of the corpus uteri,MONDO
56483,124056,Protein,NOXO1,NCBI
49820,18364,biological_process,peptidyl-glutamine methylation,GO
110728,35695,biological_process,mitophagy by induced vacuole formation,GO
2447,8503,Protein,PIK3R3,NCBI
100599,35015,biological_process,elongation of arista core,GO
39962,6778,biological_process,porphyrin-containing compound metabolic process,GO
65261,2860,anatomy,first sacral dorsal root ganglion,UBERON
29798,8980,disease,ataxia-hypogonadism-choroidal dystrophy syndrome,MONDO
27735,10680,disease,X-linked Emery-Dreifuss muscular dystrophy,MONDO
20696,DB11154,drug,Zinc citrate,DrugBank
4568,10940,Protein,POP1,NCBI
104770,22622,biological_process,root system development,GO
74195,2000429,anatomy,scaphium,UBERON
126476,42567,cellular_component,insulin-like growth factor ternary complex,GO
25397,8277,Phenotype,Abnormal blood zinc concentration,HPO
112568,36499,biological_process,PERK-mediated unfolded protein response,GO
59464,149281,Protein,NTMT2,NCBI
127462,D006710,exposure,Homocysteine,CTD
26661,40045,Phenotype,Abnormal hemidiaphragm morphology,HPO
65760,3485,anatomy,vagina sebaceous gland,UBERON
80273,100271284,Protein,RPL17P35,NCBI
31447,7198,disease,Ascher syndrome,MONDO
112866,39019,biological_process,pronephric nephron development,GO
85258,2810,Phenotype,Dumbbell-shaped metaphyses,HPO
106600,38088,biological_process,VEGF-activated platelet-derived growth factor receptor-beta signaling pathway,GO
52991,97205,biological_process,renal filtration,GO
44734,32376,biological_process,positive regulation of cholesterol transport,GO
53373,60442,biological_process,branching involved in prostate gland morphogenesis,GO
127031,44288,cellular_component,puncta adhaerentia,GO
105980,35458,biological_process,cellular response to interferon-beta,GO
99761,43089,disease,acute posterior multifocal placoid pigment epitheliopathy,MONDO
61423,728911,Protein,CT45A2,NCBI
63204,121,anatomy,perineurium,UBERON
27448,7057,disease,acroosteolysis dominant type,MONDO
14438,DB11134,drug,Cupric oxide,DrugBank
125378,9326,cellular_component,formate dehydrogenase complex,GO
81558,641365,Protein,LINC00616,NCBI
69860,10410,anatomy,inguinal fat pad,UBERON
44571,75071,biological_process,modulation by symbiont of host autophagy,GO
29936,10821,disease,familial developmental dysphasia,MONDO
95163,241,disease,Keshan disease,MONDO
15355,DB06235,drug,Vadimezan,DrugBank
101959,2000841,biological_process,negative regulation of dehydroepiandrosterone secretion,GO
69048,8888,anatomy,vesical venous plexus,UBERON
14304,DB01124,drug,Tolbutamide,DrugBank
16846,DB00935,drug,Oxymetazoline,DrugBank
43006,1900185,biological_process,positive regulation of xanthone-containing compound biosynthetic process,GO
47110,1900719,biological_process,regulation of uterine smooth muscle relaxation,GO
14196,DB00571,drug,Propranolol,DrugBank
45093,39507,biological_process,suppression by virus of host molecular function,GO
27878,10264,disease,X-linked adrenal hypoplasia congenita,MONDO
65797,3524,anatomy,tail blood vessel,UBERON
112968,1902113,biological_process,nucleotide phosphorylation involved in DNA repair,GO
85554,3572,Phenotype,Low plasma citrulline,HPO
53220,1901141,biological_process,regulation of lignin biosynthetic process,GO
25149,30829,Phenotype,Abnormal breath sound,HPO
34138,90853,Protein,SPOCD1,NCBI
9298,151195,Protein,CCNYL1,NCBI
119835,46910,molecular_function,pectinesterase inhibitor activity,GO
50804,14859,biological_process,negative regulation of skeletal muscle cell proliferation,GO
115634,103001,molecular_function,dimethylsulfoxide oxygenase activity,GO
38440,18790_18789_18788,disease,COL4A1 or COL4A2-related cerebral small vessel disease,MONDO_grouped
